anime_id,title,title_english,title_japanese,title_synonyms,image_url,type,source,episodes,status,airing,aired_string,aired,duration,rating,score,scored_by,rank,popularity,members,favorites,background,premiered,broadcast,related,producer,licensor,studio,genre,opening_theme,ending_theme,duration_min,aired_from_year
10588,Persona 4 the Animation,Persona 4 the Animation,ペルソナ4アニメーション,P4A,https://myanimelist.cdn-dena.com/images/anime/4/29107.jpg,TV,Game,25,Finished Airing,False,"Oct 7, 2011 to Mar 30, 2012","{'from': '2011-10-07', 'to': '2012-03-30'}",25 min. per ep.,PG-13 - Teens 13 or older,7.63,76059,1278.0,479,167555,1748,"Persona 4 the Animation, based on the popular 2008 PlayStation 2 game, was directed by Seiji Kishi, well-known from other game adaptations. ",Fall 2011,Unknown,"{'Adaptation': [{'mal_id': 10580, 'type': 'manga', 'url': 'https://myanimelist.net/manga/10580/Persona_4', 'title': 'Persona 4'}], 'Alternative setting': [{'mal_id': 3366, 'type': 'anime', 'url': 'https://myanimelist.net/anime/3366/Persona__Trinity_Soul', 'title': 'Persona: Trinity Soul'}, {'mal_id': 14407, 'type': 'anime', 'url': 'https://myanimelist.net/anime/14407/Persona_3_the_Movie_1__Spring_of_Birth', 'title': 'Persona 3 the Movie 1: Spring of Birth'}, {'mal_id': 36023, 'type': 'anime', 'url': 'https://myanimelist.net/anime/36023/Persona_5_the_Animation', 'title': 'Persona 5 the Animation'}], 'Sequel': [{'mal_id': 13587, 'type': 'anime', 'url': 'https://myanimelist.net/anime/13587/Persona_4_the_Animation__No_One_is_Alone', 'title': 'Persona 4 the Animation: No One is Alone'}], 'Summary': [{'mal_id': 14267, 'type': 'anime', 'url': 'https://myanimelist.net/anime/14267/Persona_4_the_Animation__The_Factor_of_Hope', 'title': 'Persona 4 the Animation: The Factor of Hope'}], 'Alternative version': [{'mal_id': 24075, 'type': 'anime', 'url': 'https://myanimelist.net/anime/24075/Persona_4_the_Golden_Animation', 'title': 'Persona 4 the Golden Animation'}], 'Other': [{'mal_id': 25257, 'type': 'anime', 'url': 'https://myanimelist.net/anime/25257/Persona_4_the_Animation__Mr_Experiment_Shorts', 'title': 'Persona 4 the Animation: Mr. Experiment Shorts'}, {'mal_id': 25259, 'type': 'anime', 'url': 'https://myanimelist.net/anime/25259/Persona_4_the_Animation__A_Brief_Lesson_on_Izanagi___Izanami', 'title': 'Persona 4 the Animation: A Brief Lesson on Izanagi & Izanami'}]}","Aniplex, Mainichi Broadcasting System, ASCII Media Works, Index",Sentai Filmworks,AIC A.S.T.A.,"Sci-Fi, Adventure, Mystery, Super Power, Supernatural, School","['#1: ""Pursuing My True Self"" by Shihoko Hirata (ep 1)', '#2: ""sky&#039;s the limit"" by Shihoko Hirata (eps 2-8, 10-12)', '#3: ""True Story"" by Rise Kujikawa (Rie Kugimiya) (ep 9)', '#4: ""key plus words"" by Shihoko Hirata feat. Yumi Kawamura (eps 13, 14, 16-23)', '#5: ""Burn My Dread"" by Yumi Kawamura (ep 15)']","['#1: ""sky&#039;s the limit"" by Shihoko Hirata (ep 1)', '#2: ""Beauty of Destiny"" by Shihoko Hirata feat. Lotus Juice (eps 2-12)', '#3: ""Koisuru Meitantei (恋する名探偵)"" by Loveline (Yui Horie) (ep 13)', '#4: ""The way of Memories -Kizuna no Chikara- (The way of Memories - キズナノチカラ-)"" by Shihoko Hirata (eps 14-17, 19-24)', '#5: ""Honto no Kimochi (ほんとのきもち)"" by Shihoko Hirata (ep 18)', '#6: ""Never More"" by Shihoko Hirata (ep 25)']",25.0,2011.0
6702,Fairy Tail,Fairy Tail,フェアリーテイル,"FAIRY TAIL, FT",https://myanimelist.cdn-dena.com/images/anime/5/18179.jpg,TV,Manga,175,Finished Airing,False,"Oct 12, 2009 to Mar 30, 2013","{'from': '2009-10-12', 'to': '2013-03-30'}",24 min. per ep.,PG-13 - Teens 13 or older,8.08,423745,452.0,19,818652,37733,"Fairy Tail won Animax Asia&#039;s Anime of the Year Award in 2010, and the Best Japanese Anime Award and Best French Dubbing Award at the 19th Anime & Manga Grand Prix in 2012.",Fall 2009,Saturdays at 10:30 (JST),"{'Adaptation': [{'mal_id': 598, 'type': 'manga', 'url': 'https://myanimelist.net/manga/598/Fairy_Tail', 'title': 'Fairy Tail'}], 'Character': [{'mal_id': 246, 'type': 'anime', 'url': 'https://myanimelist.net/anime/246/Groove_Adventure_Rave', 'title': 'Groove Adventure Rave'}], 'Side story': [{'mal_id': 9982, 'type': 'anime', 'url': 'https://myanimelist.net/anime/9982/Fairy_Tail_OVA', 'title': 'Fairy Tail OVA'}, {'mal_id': 12049, 'type': 'anime', 'url': 'https://myanimelist.net/anime/12049/Fairy_Tail_Movie_1__Houou_no_Miko', 'title': 'Fairy Tail Movie 1: Houou no Miko'}, {'mal_id': 17535, 'type': 'anime', 'url': 'https://myanimelist.net/anime/17535/Fairy_Tail_Movie_1__Houou_no_Miko_-_Hajimari_no_Asa', 'title': 'Fairy Tail Movie 1: Houou no Miko - Hajimari no Asa'}], 'Other': [{'mal_id': 12121, 'type': 'anime', 'url': 'https://myanimelist.net/anime/12121/Towa_no_Kizuna', 'title': 'Towa no Kizuna'}, {'mal_id': 30778, 'type': 'anime', 'url': 'https://myanimelist.net/anime/30778/Fairy_Tail_Movie_2__Dragon_Cry', 'title': 'Fairy Tail Movie 2: Dragon Cry'}], 'Spin-off': [{'mal_id': 18393, 'type': 'anime', 'url': 'https://myanimelist.net/anime/18393/Fairy_Tail_x_Rave', 'title': 'Fairy Tail x Rave'}], 'Sequel': [{'mal_id': 22043, 'type': 'anime', 'url': 'https://myanimelist.net/anime/22043/Fairy_Tail_2014', 'title': 'Fairy Tail (2014)'}]}","TV Tokyo, Dentsu, Pony Canyon, Kodansha, DAX Production, Sakura Create",Funimation,"Satelight, A-1 Pictures","Action, Adventure, Comedy, Magic, Fantasy, Shounen","['#01: ""Snow fairy"" by FUNKIST (eps 1-11)', '#02: ""S.O.W. Sense of Wonder (S.O.W.センスオブワンダー)"" by Idoling!!! (eps 12-24)', '#03: ""ft."" by FUNKIST (eps 25-35)', '#04: ""R.P.G. ~Rockin&#039; Playing Game"" by SuG (eps 36-48)', '#05: ""Egao No Mahou (エガオノマホウ)"" by Magic Party (eps 49-60)', '#06: ""Fiesta"" by +Plus (eps 61-72)', '#07: ""Evidence"" by Daisy X Daisy (eps 73-85)', '#08: ""The Rock City Boy"" by JAMIL (eps 86-98)', '#09: ""Towa no Kizuna (永久のキズナ)"" by Daisy x Daisy feat. Another Infinity (eps 99-111)', '#10: ""I Wish"" by Milky Bunny (eps 112-124)', '#11: ""Hajimari no Sora (はじまりの空)"" by +Plus (eps 125-137)', '#12: ""Tenohira (テノヒラ)"" by HERO (eps 138-150)', '#13: ""Breakthrough"" by GOING UNDER GROUND (eps 151-166)', '#14: ""Fairy Tail: Yakusoku no Hi (フェアリーテイル 〜約束の日〜)"" by Chihiro Yonekura (eps 167-175)']","['#01: ""Kanpeki gu~no ne (完璧ぐ〜のね)"" by Watarirouka Hashiri Tai (eps 1-11)', '#02: ""Tsuioku Merry-Go-Round (追憶メリーゴーランド)"" by onelifecrew (eps 12-24)', '#03: ""Gomen ne, Watashi. (ごめんね、私。)"" by Shiho Nanba (eps 25-35)', '#04: ""Kimi ga Iru Kara (君がいるから)"" by Mikuni Shimokawa (eps 36-48)', '#05: ""HOLY SHINE"" by Daisy X Daisy (eps 49-60)', '#06: ""-Be As One-"" by w-inds. (eps 61-72)', '#07: ""Hitori Samishiku (ひとりさみしく)"" by ShaNa (eps 73-85)', '#08: ""Don&#039;t think. Feel !!!"" by Idoling!!! (eps 86-98)', '#09: ""Kono Te Nobashite (この手伸ばして)"" by Hi-Fi Camp (eps 99-111)', '#10: ""Boys Be Ambitious!!"" by Hi-Fi Camp (eps 112-124)', '#11: ""Glitter (Starving Trancer Remix)"" by Another Infinity feat. Mayumi Morinaga (eps 125-137)', '#12: ""YELL〜Kagayaku Tame no Mono〜 (YELL〜輝くためのもの〜)"" by Sata Andagi (eps 138-150)', '#13: ""Kimi ga Kureta Mono (キミがくれたもの)"" by Shizuka Kudou (eps 151-166)', '#14: ""We&#039;re the stars"" by Aimi (eps 167-175)']",24.0,2009.0
22225,Momo Kyun Sword,Momokyun Sword,モモキュンソード,,https://myanimelist.cdn-dena.com/images/anime/2/64445.jpg,TV,Light novel,12,Finished Airing,False,"Jul 9, 2014 to Sep 24, 2014","{'from': '2014-07-09', 'to': '2014-09-24'}",24 min. per ep.,R+ - Mild Nudity,5.66,6457,8089.0,2460,23317,20,,Summer 2014,Unknown,"{'Adaptation': [{'mal_id': 94690, 'type': 'manga', 'url': 'https://myanimelist.net/manga/94690/Momo_Kyun_Sword__Hoshi_to_Ougon_no_Tachi', 'title': 'Momo Kyun Sword: Hoshi to Ougon no Tachi'}]}",flying DOG,Sentai Filmworks,"Project No.9, Tri-Slash","Comedy, Ecchi, Fantasy","['""Momoiro Fantasy (桃色ファンタジー)"" by Haruka Chisuga']","['""Momo Kyun Sword (モモキュンソード)"" by Momoko (Ayana Taketatsu)']",24.0,2014.0
146,Kono Minikuku mo Utsukushii Sekai,This Ugly Yet Beautiful World,この醜くも美しい世界,,https://myanimelist.cdn-dena.com/images/anime/10/21035.jpg,TV,Original,12,Finished Airing,False,"Apr 2, 2004 to Jun 18, 2004","{'from': '2004-04-02', 'to': '2004-06-18'}",24 min. per ep.,R+ - Mild Nudity,6.87,23159,4042.0,1601,46881,164,This is Gainax&#039;s 20th anniversary work.,Spring 2004,Fridays at 00:30 (JST),"{'Adaptation': [{'mal_id': 3989, 'type': 'manga', 'url': 'https://myanimelist.net/manga/3989/Kono_Minikuku_mo_Utsukushii_Sekai', 'title': 'Kono Minikuku mo Utsukushii Sekai'}]}","Geneon Universal Entertainment, TBS, Rondo Robe, Movic",ADV Films,"Gainax, Shaft","Sci-Fi, Comedy, Drama, Magic, Romance, Ecchi","['""Metamorphose"" by Yoko Takahashi']","['""Natsuiro no Kakera"" by  Yoko Ishida']",24.0,2004.0
221,Mezzo Forte,,メゾフォルテ,,https://myanimelist.cdn-dena.com/images/anime/6/37391.jpg,OVA,Original,2,Finished Airing,False,"May 25, 2000 to Jun 25, 2001","{'from': '2000-05-25', 'to': '2001-06-25'}",30 min. per ep.,Rx - Hentai,6.72,9503,,2820,17853,66,,,,"{'Sequel': [{'mal_id': 222, 'type': 'anime', 'url': 'https://myanimelist.net/anime/222/Mezzo_DSA', 'title': 'Mezzo DSA'}], 'Character': [{'mal_id': 320, 'type': 'anime', 'url': 'https://myanimelist.net/anime/320/A_Kite', 'title': 'A Kite'}]}",Green Bunny,"Media Blasters, SoftCel Pictures",Arms,"Action, Comedy, Hentai, Sci-Fi",[],[],30.0,2000.0
27727,Binan Koukou Chikyuu Boueibu LOVE!,Cute High Earth Defense Club LOVE!,美男高校地球防衛部LOVE!,,https://myanimelist.cdn-dena.com/images/anime/10/68451.jpg,TV,Original,12,Finished Airing,False,"Jan 7, 2015 to Mar 25, 2015","{'from': '2015-01-07', 'to': '2015-03-25'}",24 min. per ep.,PG-13 - Teens 13 or older,7.05,20905,3358.0,1415,56161,462,,Winter 2015,Wednesdays at 01:40 (JST),"{'Adaptation': [{'mal_id': 85057, 'type': 'manga', 'url': 'https://myanimelist.net/manga/85057/Binan_Koukou_Chikyuu_Bouei-bu_Love_Novel', 'title': 'Binan Koukou Chikyuu Bouei-bu Love! Novel!'}], 'Sequel': [{'mal_id': 31417, 'type': 'anime', 'url': 'https://myanimelist.net/anime/31417/Binan_Koukou_Chikyuu_Boueibu_LOVE_LOVE', 'title': 'Binan Koukou Chikyuu Boueibu LOVE! LOVE!'}]}","Sotsu, Pony Canyon",Ponycan USA,Diomedea,"Slice of Life, Comedy, Parody, Magic, School","['""Zettai Muteki☆Fallin&#039; LOVE☆ (絶対無敵☆Fallin&#039; LOVE☆)"" by Chikyuu Bouei-bu (Kazutomi Yamamoto, Yuuichirou Umehara, Toshiki Masuda, Koutarou Nishiyama, Yuusuke Shirai) (eps 2-11)']","['#1: ""Zettai Muteki☆Fallin&#039; LOVE☆ (絶対無敵☆Fallin&#039; LOVE☆)"" by Chikyuu Bouei-bu (Kazutomi Yamamoto, Yuuichirou Umehara, Toshiki Masuda, Koutarou Nishiyama, Yuusuke Shirai) (eps 1, 12)', '#2: ""I miss you no 3 meters (I miss you の３メートル)"" by Chikyuu Seifuku-bu (Takuma Terashima, Hiroshi Kamiya, Jun Fukuyama) (eps 2-11)']",24.0,2015.0
33094,WWW.Working!!,WWW.WAGNARIA!!,WWW.WORKING!!,,https://myanimelist.cdn-dena.com/images/anime/11/82287.jpg,TV,Web manga,13,Finished Airing,False,"Oct 1, 2016 to Dec 24, 2016","{'from': '2016-10-01', 'to': '2016-12-24'}",23 min. per ep.,PG-13 - Teens 13 or older,7.55,39360,1514.0,1020,82352,213,,Fall 2016,Saturdays at 23:30 (JST),"{'Adaptation': [{'mal_id': 91866, 'type': 'manga', 'url': 'https://myanimelist.net/manga/91866/Working_Web-ban', 'title': 'Working!! Web-ban'}], 'Alternative setting': [{'mal_id': 6956, 'type': 'anime', 'url': 'https://myanimelist.net/anime/6956/Working', 'title': 'Working!!'}], 'Other': [{'mal_id': 10532, 'type': 'anime', 'url': 'https://myanimelist.net/anime/10532/Working_Announcement_Specials', 'title': 'Working&#039;!! Announcement Specials'}]}","Aniplex, Yomiuri Telecasting, Lawson",,A-1 Pictures,"Slice of Life, Comedy","['""Eyecatch! Too much!"" by Hana Miyakoshi (Haruka Tomatsu), Sayuri Muranushi (Yoko Hikasa), Shiho Kamakura (Sora Amamiya) (eps 1-12)']","['#1: ""Muchuuryoku Fever (無重力フィーバー)"" by Daisuke Higashida (Yuuichi Nakamura), Masahiro Adachi (Kouki Uchyama), Yuuta Shindou (Kensho Ono) (eps 1-12)', '#2: ""Muchuuryoku Fever (無重力フィーバー)"" by Daisuke Higashida (Yuuichi Nakamura), Hana Miyakoshi (Haruka Tomatsu), Masahiro Adachi (Kouki Uchyama), Sayuri Muranushi (Yoko Hikasa), Yuuta Shindou (Kensho Ono), Shiho Kamakura (Sora Amamiya) (ep 13)']",23.0,2016.0
7593,Kiss x Sis (TV),,キスシス,"Kiss x Sis (2010), Kissxsis",https://myanimelist.cdn-dena.com/images/anime/3/25518.jpg,TV,Manga,12,Finished Airing,False,"Apr 5, 2010 to Jun 21, 2010","{'from': '2010-04-05', 'to': '2010-06-21'}",24 min. per ep.,R+ - Mild Nudity,6.97,175745,3680.0,224,291333,1153,Episode 1 was pre-streamed on Bandai Channel on 25 March 2010.,Spring 2010,Unknown,"{'Adaptation': [{'mal_id': 3048, 'type': 'manga', 'url': 'https://myanimelist.net/manga/3048/Kiss_x_Sis', 'title': 'Kiss x Sis'}], 'Parent story': [{'mal_id': 5042, 'type': 'anime', 'url': 'https://myanimelist.net/anime/5042/Kiss_x_Sis', 'title': 'Kiss x Sis'}]}",Starchild Records,,feel.,"Harem, Comedy, Romance, Ecchi, School, Seinen","['""Balance KISS"" by Taketatsu Ayana & Tatsumi Yuiko']","['#1: ""Our Steady Boy"" by YuiKaori (eps 1-11)', '#2: ""Futari"" by YuiKaori (ep 12)']",24.0,2010.0
7411,Kanojo x Kanojo x Kanojo: Sanshimai to no DokiDoki Kyoudou Seikatsu,Kanojo x Kanojo x Kanojo,彼女×彼女×彼女～三姉妹とのドキドキ共同生活～,,https://myanimelist.cdn-dena.com/images/anime/2/17720.jpg,OVA,Visual novel,3,Finished Airing,False,"Dec 25, 2009 to May 20, 2011","{'from': '2009-12-25', 'to': '2011-05-20'}",29 min. per ep.,Rx - Hentai,7.53,10221,,2596,21169,326,"In 2013, the 3 episodes were released as a movie with approximately 1 minute of new content.",,,[],"Milky Animation Label, MS Pictures",Kitty Media,Studio Eromatick,"Harem, Hentai",[],[],29.0,2009.0
22,Tennis no Ouji-sama,The Prince of Tennis,テニスの王子様,,https://myanimelist.cdn-dena.com/images/anime/6/21624.jpg,TV,Manga,178,Finished Airing,False,"Oct 10, 2001 to Mar 23, 2005","{'from': '2001-10-10', 'to': '2005-03-23'}",22 min. per ep.,PG-13 - Teens 13 or older,8.01,48149,550.0,806,107492,2833,"Since 2003, there has been a bi-annual musical that features different story arcs of the series. There also been a live action film based on the franchise.Prince of Tennis also has a lot of video game adaptations, a few Chinese dramas and a radio show based on the series. ",Fall 2001,Unknown,"{'Adaptation': [{'mal_id': 49, 'type': 'manga', 'url': 'https://myanimelist.net/manga/49/Tennis_no_Ouji-sama', 'title': 'Tennis no Ouji-sama'}], 'Side story': [{'mal_id': 814, 'type': 'anime', 'url': 'https://myanimelist.net/anime/814/Tennis_no_Ouji-sama__Atobe_kara_no_Okurimono_-_Kimi_ni_Sasageru_Tennis_Prince_Matsuri', 'title': 'Tennis no Ouji-sama: Atobe kara no Okurimono - Kimi ni Sasageru Tennis Prince Matsuri'}, {'mal_id': 815, 'type': 'anime', 'url': 'https://myanimelist.net/anime/815/Tennis_no_Ouji-sama_Movie_1__Futari_no_Samurai_-_The_First_Game', 'title': 'Tennis no Ouji-sama Movie 1: Futari no Samurai - The First Game'}, {'mal_id': 1190, 'type': 'anime', 'url': 'https://myanimelist.net/anime/1190/Tennis_no_Ouji-sama__Sonzoku_Yama_no_Hi', 'title': 'Tennis no Ouji-sama: Sonzoku Yama no Hi'}, {'mal_id': 5996, 'type': 'anime', 'url': 'https://myanimelist.net/anime/5996/Tennis_no_Ouji-sama__Oshougatsu_Special', 'title': 'Tennis no Ouji-sama: Oshougatsu Special'}, {'mal_id': 10731, 'type': 'anime', 'url': 'https://myanimelist.net/anime/10731/Tennis_no_Ouji-sama_Movie_2__Eikokushiki_Teikyuu_Shiro_Kessen', 'title': 'Tennis no Ouji-sama Movie 2: Eikokushiki Teikyuu Shiro Kessen!'}, {'mal_id': 10862, 'type': 'anime', 'url': 'https://myanimelist.net/anime/10862/Tennis_no_Ouji-sama__Pair_Prince', 'title': 'Tennis no Ouji-sama: Pair Prince'}, {'mal_id': 29697, 'type': 'anime', 'url': 'https://myanimelist.net/anime/29697/Tennis_no_Ouji-sama__Message_in_a_Bottle', 'title': 'Tennis no Ouji-sama: Message in a Bottle'}], 'Sequel': [{'mal_id': 995, 'type': 'anime', 'url': 'https://myanimelist.net/anime/995/Tennis_no_Ouji-sama__Zenkoku_Taikai-hen', 'title': 'Tennis no Ouji-sama: Zenkoku Taikai-hen'}], 'Other': [{'mal_id': 6749, 'type': 'anime', 'url': 'https://myanimelist.net/anime/6749/Tennis_no_Ouji-sama__The_Band_of_Princes_Film_Kick_the_Future', 'title': 'Tennis no Ouji-sama: The Band of Princes Film Kick the Future'}, {'mal_id': 10276, 'type': 'anime', 'url': 'https://myanimelist.net/anime/10276/Tennis_no_Ouji-sama__Mini_Theater', 'title': 'Tennis no Ouji-sama: Mini Theater'}], 'Alternative version': [{'mal_id': 36952, 'type': 'anime', 'url': 'https://myanimelist.net/anime/36952/Tennis_no_Ouji-sama__Best_Games', 'title': 'Tennis no Ouji-sama: Best Games!!'}]}","Production I.G, Nihon Ad Systems",Viz Media,Trans Arts,"Action, Comedy, Sports, School, Shounen","['#1: ""Future"" by Hiro-X (eps 1-26)', '#2: ""Driving Myself"" by Hiro-X (eps 27-53)', '#3: ""Make You Free"" by Kimeru (male version), hisoca (female version) (eps 54-75)', '#4: ""Long Way"" by Ikuo (eps 76-101)', '#5: ""Fly High"" by Toshihiko Matsunaga (eps 102-128)', '#6: ""Shining"" by Yuki Shirai (eps 129-153)', '#7: ""Paradise"" by Yuki Shirai (eps 154-165)', '#8: ""Dream Believer"" by Osami Masaki (eps 166-178)']","['#1: ""You Got Game"" by Kimeru (eps 1-26)', '#2: ""Keep Your Style"" by Masataka Fujishige (eps 27-35, 38-39, 41-47, 49-53)', '#3: ""Walk On"" by Masataka Fujishige (eps 36-37, 40, 48)', '#4: ""White Line"" by Aozu (eps 54-75)', '#5: ""Kaze no Tabibito"" by Fureai (eps 76-101)', '#6: ""Sakura"" by Yomu Hamaguchi (eps 102-140)', '#7: ""Wonderful Days"" by Pull Tab to Can (eps 141-165)', '#8: ""Little Sky"" by Kentaro Fukushi (eps 166-178)']",22.0,2001.0
34430,Detective Conan Movie 21: The Crimson Love Letter,,劇場版『名探偵コナン から紅の恋歌』,Detective Conan Movie 21: Karakurenai no Love Letter,https://myanimelist.cdn-dena.com/images/anime/2/83919.jpg,Movie,Manga,1,Finished Airing,False,"Apr 15, 2017","{'from': '2017-04-15', 'to': '2017-04-15'}",1 hr. 51 min.,G - All Ages,7.89,3793,714.0,3781,9371,34,,,,"{'Parent story': [{'mal_id': 235, 'type': 'anime', 'url': 'https://myanimelist.net/anime/235/Detective_Conan', 'title': 'Detective Conan'}]}",,,TMS Entertainment,"Action, Mystery, Historical, Police, Drama, Romance",[],"['""Togetsugyou ~Kimi Omou~ (渡月橋 〜君 想ふ〜)"" by Mai Kuraki']",111.0,2017.0
15809,Hataraku Maou-sama!,The Devil is a Part-Timer!,はたらく魔王さま!,Hataraku Maou-sama!,https://myanimelist.cdn-dena.com/images/anime/3/50177.jpg,TV,Light novel,13,Finished Airing,False,"Apr 4, 2013 to Jun 27, 2013","{'from': '2013-04-04', 'to': '2013-06-27'}",24 min. per ep.,PG-13 - Teens 13 or older,7.98,389033,578.0,51,630486,6925,,Spring 2013,Thursdays at 22:00 (JST),"{'Adaptation': [{'mal_id': 36719, 'type': 'manga', 'url': 'https://myanimelist.net/manga/36719/Hataraku_Maou-sama', 'title': 'Hataraku Maou-sama!'}]}","Sotsu, Lantis, Pony Canyon, Magic Capsule, Infinite",Funimation,White Fox,"Comedy, Demons, Supernatural, Romance, Fantasy","['""ZERO!!"" by Minami Kuribayashi (eps 3-13)']","['#1: ""Gekka (月花)"" by nano.RIPE (eps 1, 3-4, 6-12)', '#2: ""ZERO!!"" by Minami Kuribayashi (ep 2)', '#3: ""Star Chart (スターチャート)"" by nano.RIPE (ep 5)', '#4: ""Tsumabiku Hitori (ツマビクヒトリ)"" by nano.RIPE (ep 13)']",24.0,2013.0
2205,Bakuretsu Tenshi: Infinity,,爆裂天使 -Infinity-,"Bakuretsu Tenshi OVA, Burst Angel: Tenchi Sairin, Burst Angel: The Angel&#039;s Second Coming, Burst Angel OVA",https://myanimelist.cdn-dena.com/images/anime/11/21537.jpg,OVA,Original,1,Finished Airing,False,"Mar 23, 2007","{'from': '2007-03-23', 'to': '2007-03-23'}",27 min.,PG-13 - Teens 13 or older,6.88,5735,3983.0,3333,12750,15,,,,"{'Sequel': [{'mal_id': 109, 'type': 'anime', 'url': 'https://myanimelist.net/anime/109/Bakuretsu_Tenshi', 'title': 'Bakuretsu Tenshi'}], 'Summary': [{'mal_id': 2212, 'type': 'anime', 'url': 'https://myanimelist.net/anime/2212/Bakuretsu_Tenshi__Infinity_Special', 'title': 'Bakuretsu Tenshi: Infinity Special'}]}",,Funimation,Gonzo,"Action, Comedy, Mecha, Sci-Fi, Shounen","['""Loosey"" by THE STRiPES']",[],27.0,2007.0
2025,Darker than Black: Kuro no Keiyakusha,Darker than Black,Darker than BLACK -黒の契約者-,DTB,https://myanimelist.cdn-dena.com/images/anime/5/19570.jpg,TV,Original,25,Finished Airing,False,"Apr 6, 2007 to Sep 28, 2007","{'from': '2007-04-06', 'to': '2007-09-28'}",24 min. per ep.,R - 17+ (violence & profanity),8.21,285107,299.0,61,563076,14200,"Darker than Black was awarded Best Original Anime of The Year by GoGoplex, a popular magazine for teens.  In the 2007 Japan Media Arts Festival, it was one of the jury&#039;s recommendations from the category ""Animation Division/Long Animation.""On January 21, 2016, it was announced that Funimation Entertainment, the North American distributor for the anime, no longer holds the license for this season.",Spring 2007,Fridays at Unknown,"{'Adaptation': [{'mal_id': 1016, 'type': 'manga', 'url': 'https://myanimelist.net/manga/1016/Darker_than_Black__Kuro_no_Keiyakusha', 'title': 'Darker than Black: Kuro no Keiyakusha'}], 'Side story': [{'mal_id': 4182, 'type': 'anime', 'url': 'https://myanimelist.net/anime/4182/Darker_than_Black__Kuro_no_Keiyakusha_-_Sakura_no_Hana_no_Mankai_no_Shita', 'title': 'Darker than Black: Kuro no Keiyakusha - Sakura no Hana no Mankai no Shita'}], 'Sequel': [{'mal_id': 7338, 'type': 'anime', 'url': 'https://myanimelist.net/anime/7338/Darker_than_Black__Kuro_no_Keiyakusha_Gaiden', 'title': 'Darker than Black: Kuro no Keiyakusha Gaiden'}]}","Aniplex, Square Enix, Mainichi Broadcasting System, Movic",Funimation,Bones,"Action, Sci-Fi, Mystery, Super Power","['#01: ""Howling"" by Abingdon Boys School (eps 1-14)', '#02: ""Kakusei Heroism ~The Hero without a Name~"" by An Cafe (eps 15-23, 25)']","['#01: ""Tsuki Akari"" by Rie Fu (eps 1-14)', '#02: ""Dreams"" by HIGH and MIGHTY COLOR (eps 15-24)']",24.0,2007.0
7193,Aoi Bungaku Series,,青い文学シリーズ,Blue Literature,https://myanimelist.cdn-dena.com/images/anime/10/17471.jpg,TV,Novel,12,Finished Airing,False,"Oct 11, 2009 to Dec 27, 2009","{'from': '2009-10-11', 'to': '2009-12-27'}",22 min. per ep.,R - 17+ (violence & profanity),7.84,37344,807.0,724,118834,1083,,Fall 2009,Unknown,"{'Alternative version': [{'mal_id': 4876, 'type': 'anime', 'url': 'https://myanimelist.net/anime/4876/Hashire_Melos_Movie', 'title': 'Hashire Melos (Movie)'}, {'mal_id': 8554, 'type': 'anime', 'url': 'https://myanimelist.net/anime/8554/Hashire_Melos_1981', 'title': 'Hashire Melos (1981)'}, {'mal_id': 26279, 'type': 'anime', 'url': 'https://myanimelist.net/anime/26279/Kumo_no_Ito_OVA', 'title': 'Kumo no Ito (OVA)'}, {'mal_id': 28053, 'type': 'anime', 'url': 'https://myanimelist.net/anime/28053/Kumo_no_Ito', 'title': 'Kumo no Ito'}, {'mal_id': 29718, 'type': 'anime', 'url': 'https://myanimelist.net/anime/29718/Kumo_no_Ito_Special', 'title': 'Kumo no Ito (Special)'}], 'Summary': [{'mal_id': 7651, 'type': 'anime', 'url': 'https://myanimelist.net/anime/7651/Ningen_Shikkaku__Directors_Cut-ban', 'title': 'Ningen Shikkaku: Director&#039;s Cut-ban'}]}","Movic, Happinet Pictures, RAY",,Madhouse,"Psychological, Historical, Thriller, Drama, Seinen",[],"['""We Say Hello"" by manami']",22.0,2009.0
