anime_id,pred_score,title,title_english,title_japanese,title_synonyms,image_url,type,source,episodes,status,airing,aired_string,aired,duration,rating,score,scored_by,rank,popularity,members,favorites,background,premiered,broadcast,related,producer,licensor,studio,genre,opening_theme,ending_theme,duration_min,aired_from_year
16005,7.230533309724335,Zettai Karen Children: The Unlimited - Hyoubu Kyousuke,Unlimited Psychic Squad,絶対可憐チルドレン THE UNLIMITED 兵部京介,The Unlimited Hyobu Kyosuke,https://myanimelist.cdn-dena.com/images/anime/11/44522.jpg,TV,Original,12,Finished Airing,False,"Jan 8, 2013 to Mar 26, 2013","{'from': '2013-01-08', 'to': '2013-03-26'}",24 min. per ep.,R - 17+ (violence & profanity),7.65,37560,1232.0,1004,83961,297,,Winter 2013,Unknown,"{'Adaptation': [{'mal_id': 49319, 'type': 'manga', 'url': 'https://myanimelist.net/manga/49319/The_Unlimited__Hyoubu_Kyousuke', 'title': 'The Unlimited: Hyoubu Kyousuke'}], 'Parent story': [{'mal_id': 4038, 'type': 'anime', 'url': 'https://myanimelist.net/anime/4038/Zettai_Karen_Children', 'title': 'Zettai Karen Children'}]}","TV Tokyo, Geneon Universal Entertainment, Shogakukan Productions, Half H.P Studio, UNLIMITED Partners",Sentai Filmworks,Manglobe,"Action, Super Power, Supernatural, Shounen","['#1: ""LΛST RESOLUTION (English ver.)"" by The Emblem of THE UNLIMITED (eps 1-3, 11-12)', '#2: ""LΛST RESOLUTION (Japanese ver.)"" by The Emblem of THE UNLIMITED (eps 4-10)']","['#1: ""OUTLAWS"" by eyelis (eps 1-3, 5, 12)', '#2: ""BRIGHTEST LIGHT"" by Karen GUY&#039;S Kouichi Minamoto & Shuuji Sakaki starring Yuuichi Nakamura & Kishou Taniyama (ep 4)', '#3: ""DARKNESS NIGHT"" by Karen GUY&#039;S Kyousuke Hyoubu & Andy Hinomiya starring Kouji Yusa & Junichi Suwabe (ep 6)', '#4: ""BRAND NEW EDEN"" by Kyousuke Hyoubu starring Kouji Yusa (ep 7)', '#5: ""ADVENT"" by Kyousuke Hyoubu starring Kouji Yusa (ep 8)', '#6: ""DARKNESS NIGHT (Hyoubu Arrange)"" by Karen GUY&#039;S Kyousuke Hyoubu & Andy Hinomiya starring Kouji Yusa & Junichi Suwabe (ep 9)', '#7: ""Sora no Hate (空の涯て)"" by eyelis (ep 10)', '#8: ""DARKNESS NIGHT (Hinomiya Arrange)"" by Karen GUY&#039;S Kyousuke Hyoubu & Andy Hinomiya starring Kouji Yusa & Junichi Suwabe (ep 11)']",24.0,2013.0
4063,7.230520942863324,Sekirei,Sekirei,セキレイ,Wagtail,https://myanimelist.cdn-dena.com/images/anime/10/15182.jpg,TV,Manga,12,Finished Airing,False,"Jul 2, 2008 to Sep 17, 2008","{'from': '2008-07-02', 'to': '2008-09-17'}",23 min. per ep.,R+ - Mild Nudity,7.32,128594,2359.0,291,238444,1504,"Sekirei&#039;s English adaptation was done by FUNimation in 2010, two years after its initial Japanese release. The series covers approximately the first fifty chapters of the manga on which it is based.",Summer 2008,Wednesdays at 23:30 (JST),"{'Adaptation': [{'mal_id': 873, 'type': 'manga', 'url': 'https://myanimelist.net/manga/873/Sekirei', 'title': 'Sekirei'}], 'Sequel': [{'mal_id': 5277, 'type': 'anime', 'url': 'https://myanimelist.net/anime/5277/Sekirei__Pure_Engagement', 'title': 'Sekirei: Pure Engagement'}], 'Side story': [{'mal_id': 5279, 'type': 'anime', 'url': 'https://myanimelist.net/anime/5279/Sekirei__Hajimete_no_Otsukai', 'title': 'Sekirei: Hajimete no Otsukai'}]}","Aniplex, Movic",Funimation,Seven Arcs,"Action, Comedy, Ecchi, Harem, Super Power","['""Sekirei (セキレイ)"" by Saori Hayami, Marina Inoue, Kana Hanazawa, and Aya Endo']","['#1: ""Dear sweet heart"" by Saori Hayami, Marina Inoue, Kana Hanazawa, and Aya Endo (ep 1-10)', '#2: ""Kimi wo Omou Toki (きみを想うとき)"" by Saori Hayami (ep 11)']",23.0,2008.0
1829,7.230514648310874,Gedo Senki,Tales from Earthsea,ゲド戦記,"Ged Senki, Tales of Ged, Ged&#039;s War Chronicles",https://myanimelist.cdn-dena.com/images/anime/5/73443.jpg,Movie,Novel,1,Finished Airing,False,"Jul 29, 2006","{'from': '2006-07-29', 'to': '2006-07-29'}",1 hr. 55 min.,PG-13 - Teens 13 or older,7.13,44087,3072.0,1125,73569,143,"Winner of the Raspberry Award (Bunshun Kiichigo Awards) in 2007.The Earthsea saga consitsts of:A Wizard of Earthsea, The Tombs of Atuan, The Farthest Shore, Tehanu, The Other Windand many short stories.Judging from the description it seems the thirst three volumes are somewhat mixed together and rewritten for the movie. ",,,[],Toho,Walt Disney Studios,Studio Ghibli,"Adventure, Fantasy, Magic",[],"['""Toki no Uta (時の歌)"" by Aoi Teshima']",115.0,2006.0
3231,7.230484529046313,Gunslinger Girl: Il Teatrino,Gunslinger Girl: Il Teatrino,ガンスリンガー ガール -IL TEATRINO-,"Gunslinger Girl 2nd Season, Gunslinger Girl Second",https://myanimelist.cdn-dena.com/images/anime/5/16697.jpg,TV,Manga,13,Finished Airing,False,"Jan 7, 2008 to Apr 1, 2008","{'from': '2008-01-07', 'to': '2008-04-01'}",25 min. per ep.,R - 17+ (violence & profanity),7.25,19820,2614.0,1655,44615,111,,Winter 2008,Unknown,"{'Adaptation': [{'mal_id': 649, 'type': 'manga', 'url': 'https://myanimelist.net/manga/649/Gunslinger_Girl', 'title': 'Gunslinger Girl'}], 'Prequel': [{'mal_id': 134, 'type': 'anime', 'url': 'https://myanimelist.net/anime/134/Gunslinger_Girl', 'title': 'Gunslinger Girl'}], 'Sequel': [{'mal_id': 4765, 'type': 'anime', 'url': 'https://myanimelist.net/anime/4765/Gunslinger_Girl__Il_Teatrino_OVA', 'title': 'Gunslinger Girl: Il Teatrino OVA'}]}",Marvelous,Funimation,Artland,"Action, Drama, Military, Sci-Fi","['""Tatta Hitotsu no Omoi (たった1つの想い)"" by KOKIA']","['#1: ""doll"" by Tada Aoi (eps 1-5, 10, 12)', '#2: ""doll"" by Lia (eps 6-7, 9, 11)', '#3: ""Scarborough Fair (スカボロー・フェア)"" by Tada Aoi (ep 8)', '#4: ""human"" by Lia (ep 13)']",25.0,2008.0
34176,7.230466170946272,Zero kara Hajimeru Mahou no Sho,,ゼロから始める魔法の書,Grimoire of Zero,https://myanimelist.cdn-dena.com/images/anime/5/85224.jpg,TV,Light novel,12,Finished Airing,False,"Apr 10, 2017 to Jun 26, 2017","{'from': '2017-04-10', 'to': '2017-06-26'}",24 min. per ep.,PG-13 - Teens 13 or older,7.21,58542,2794.0,628,133282,408,,Spring 2017,Mondays at 23:30 (JST),"{'Adaptation': [{'mal_id': 67523, 'type': 'manga', 'url': 'https://myanimelist.net/manga/67523/Zero_kara_Hajimeru_Mahou_no_Sho', 'title': 'Zero kara Hajimeru Mahou no Sho'}]}","Lantis, Half H.P Studio, Happinet Pictures, Infinite",Sentai Filmworks,White Fox,"Action, Fantasy","['""Hakkensha wa Watashi (発見者はワタシ)"" by Tapimiru (たぴみる)']","['""Hajimari no Shirushi (はじまりのしるし)"" by Chima']",24.0,2017.0
11061,7.230448366367566,Hunter x Hunter (2011),Hunter x Hunter,HUNTER×HUNTER ハンターハンター,HxH (2011),https://myanimelist.cdn-dena.com/images/anime/11/33657.jpg,TV,Manga,148,Finished Airing,False,"Oct 2, 2011 to Sep 24, 2014","{'from': '2011-10-02', 'to': '2014-09-24'}",23 min. per ep.,PG-13 - Teens 13 or older,9.11,403377,8.0,35,720920,64375,,Fall 2011,Sundays at 10:55 (JST),"{'Adaptation': [{'mal_id': 26, 'type': 'manga', 'url': 'https://myanimelist.net/manga/26/Hunter_x_Hunter', 'title': 'Hunter x Hunter'}], 'Alternative version': [{'mal_id': 136, 'type': 'anime', 'url': 'https://myanimelist.net/anime/136/Hunter_x_Hunter', 'title': 'Hunter x Hunter'}, {'mal_id': 137, 'type': 'anime', 'url': 'https://myanimelist.net/anime/137/Hunter_x_Hunter__Yorkshin_City_Kanketsu-hen', 'title': 'Hunter x Hunter: Yorkshin City Kanketsu-hen'}, {'mal_id': 138, 'type': 'anime', 'url': 'https://myanimelist.net/anime/138/Hunter_x_Hunter__Greed_Island', 'title': 'Hunter x Hunter: Greed Island'}, {'mal_id': 139, 'type': 'anime', 'url': 'https://myanimelist.net/anime/139/Hunter_x_Hunter__Greed_Island_Final', 'title': 'Hunter x Hunter: Greed Island Final'}], 'Side story': [{'mal_id': 13271, 'type': 'anime', 'url': 'https://myanimelist.net/anime/13271/Hunter_x_Hunter_Movie_1__Phantom_Rouge', 'title': 'Hunter x Hunter Movie 1: Phantom Rouge'}, {'mal_id': 19951, 'type': 'anime', 'url': 'https://myanimelist.net/anime/19951/Hunter_x_Hunter_Movie_2__The_Last_Mission', 'title': 'Hunter x Hunter Movie 2: The Last Mission'}]}","VAP, Nippon Television Network, Shueisha",Viz Media,Madhouse,"Action, Adventure, Super Power, Shounen","['#1: ""departure!"" by Ono Masatoshi (eps 1-26, 50-52, 62-75, 101-103, 137-147)', '#2: ""departure! -second version-"" by Ono Masatoshi (eps 27-49, 76-100, 109-136)', '#3: ""departure! -Opening Tokubetsu-hen-"" by Ono Masatoshi (eps 53-61, 104-108)']","['#1: ""Just Awake"" by Fear, and Loathing in Las Vegas (eps 1-26)', '#2: ""HUNTING FOR YOUR DREAM"" by Galneryus (eps 27-50, 52-58)', '#3: ""Riot"" by Yoshihisa Hirano (ep 51)', '#4: ""REASON"" by YUZU (ゆず) (eps 59-75, 147)', '#5: ""Nagareboshi Kirari (YUZU Version) (流れ星キラリ (ゆずバージョン))"" by YUZU (ゆず) (eps 76-98)', '#6: ""Hyouriittai (表裏一体)"" by YUZU (ゆず) (eps 99-134, 136)', '#7: ""Understanding"" by Yoshihisa Hirano (ep 135)', '#8: ""Hyouriittai -second version- (表裏一体)"" by YUZU (ゆず) (eps 137-146)', '#9: ""departure!"" by Ono Masatoshi (ep 148)']",23.0,2011.0
2986,7.230426530213114,Bamboo Blade,Bamboo Blade,バンブーブレード,,https://myanimelist.cdn-dena.com/images/anime/13/6979.jpg,TV,Manga,26,Finished Airing,False,"Oct 2, 2007 to Apr 1, 2008","{'from': '2007-10-02', 'to': '2008-04-01'}",24 min. per ep.,PG-13 - Teens 13 or older,7.4,32061,2006.0,1185,69288,279,,Fall 2007,Tuesdays at 01:30 (JST),"{'Adaptation': [{'mal_id': 720, 'type': 'manga', 'url': 'https://myanimelist.net/manga/720/Bamboo_Blade', 'title': 'Bamboo Blade'}], 'Side story': [{'mal_id': 28813, 'type': 'anime', 'url': 'https://myanimelist.net/anime/28813/Bamboo_Blade__Fanfu-Fufe-Fo', 'title': 'Bamboo Blade: Fanfu-Fufe-Fo'}]}","Square Enix, d-rights, Studio Tulip, KlockWorx, flying DOG",Funimation,AIC A.S.T.A.,"Comedy, School, Seinen, Sports","['""BAMBOO BEAT"" by Ryou Hirohashi, Megumi Toyoguchi, Sachiko Kojima, Houko Kuwashima & Rina Satou']","['""STAR RISE"" by Ryou Hirohashi, Megumi Toyoguchi, Sachiko Kojima, Houko Kuwashima & Rina Satou']",24.0,2007.0
34106,7.230414067321756,Kyoukai no Rinne (TV) 3rd Season,RIN-NE,境界のRINNE 第3シリーズ,,https://myanimelist.cdn-dena.com/images/anime/13/85289.jpg,TV,Manga,25,Finished Airing,False,"Apr 8, 2017 to Sep 23, 2017","{'from': '2017-04-08', 'to': '2017-09-23'}",24 min. per ep.,PG-13 - Teens 13 or older,7.09,3551,3233.0,3286,13126,19,,Spring 2017,Saturdays at 17:35 (JST),"{'Adaptation': [{'mal_id': 13558, 'type': 'manga', 'url': 'https://myanimelist.net/manga/13558/Kyoukai_no_Rinne', 'title': 'Kyoukai no Rinne'}], 'Prequel': [{'mal_id': 31610, 'type': 'anime', 'url': 'https://myanimelist.net/anime/31610/Kyoukai_no_Rinne_TV_2nd_Season', 'title': 'Kyoukai no Rinne (TV) 2nd Season'}]}","Shogakukan Productions, NHK, Shogakukan",Sentai Filmworks,Brain&#039;s Base,"Comedy, Supernatural, Romance, School, Shounen","['#1: ""SHINY"" by Yoru no Honki Dance (夜の本気ダンス) (eps 1-12)', '#2: ""Setsuna Yumemishi (セツナユメミシ)"" by KEYTALK (eps 13-25)']","['#1: ""Suki nano Kana (スキナノカナ)"" by Softly (eps 1-12)', '#2: ""Puzzle (パズル)"" by Mone Kamishiraishi (eps 13-25)']",24.0,2017.0
1554,7.230390071635181,Asatte no Houkou.,Living for the Day After Tomorrow,あさっての方向。,"A Direction of the Day After Tomorrow, Towards the Day After Tomorrow",https://myanimelist.cdn-dena.com/images/anime/4/74962.jpg,TV,Manga,12,Finished Airing,False,"Oct 6, 2006 to Dec 22, 2006","{'from': '2006-10-06', 'to': '2006-12-22'}",25 min. per ep.,PG-13 - Teens 13 or older,7.13,8185,3064.0,2730,19100,44,,Fall 2006,Unknown,"{'Adaptation': [{'mal_id': 1643, 'type': 'manga', 'url': 'https://myanimelist.net/manga/1643/Asatte_no_Houkou', 'title': 'Asatte no Houkou.'}]}","Bandai Visual, Lantis, TBS, Mag Garden",Sentai Filmworks,J.C.Staff,"Supernatural, Drama","['""Hikari no Kisetsu (光の季節)"" by Suara']","['""Sweet Home Song"" by Yuumao']",25.0,2006.0
35067,7.230389011683601,Osomatsu-san 2nd Season,Mr. Osomatsu 2,おそ松さん 第2期,,https://myanimelist.cdn-dena.com/images/anime/13/88328.jpg,TV,Manga,25,Finished Airing,False,"Oct 3, 2017 to Mar 27, 2018","{'from': '2017-10-03', 'to': '2018-03-27'}",23 min. per ep.,R - 17+ (violence & profanity),7.7,7344,1117.0,2179,28443,179,,Fall 2017,Tuesdays at 01:35 (JST),"{'Prequel': [{'mal_id': 31174, 'type': 'anime', 'url': 'https://myanimelist.net/anime/31174/Osomatsu-san', 'title': 'Osomatsu-san'}], 'Other': [{'mal_id': 36664, 'type': 'anime', 'url': 'https://myanimelist.net/anime/36664/Matsumotokiyoshi_x_Osomatsu-san', 'title': 'Matsumotokiyoshi x Osomatsu-san'}, {'mal_id': 37818, 'type': 'anime', 'url': 'https://myanimelist.net/anime/37818/Osomatsu-san_x_Mameshiba', 'title': 'Osomatsu-san x Mameshiba'}], 'Side story': [{'mal_id': 36761, 'type': 'anime', 'url': 'https://myanimelist.net/anime/36761/Osomatsu-san_Short_Film_Series_2nd_Season', 'title': 'Osomatsu-san Short Film Series 2nd Season'}, {'mal_id': 36890, 'type': 'anime', 'url': 'https://myanimelist.net/anime/36890/dMatsu-san', 'title': 'dMatsu-san'}]}","TV Tokyo, Dentsu, Rakuonsha, AT-X, Avex Pictures, Daiichi Shokai CO., LTD",Viz Media,Studio Pierrot,"Comedy, Parody","['#1: ""Kunshi Ayauku mo Chikou yore (君氏危うくも近うよれ)"" by AOP (eps 1-13)', '#2: ""Maboroshi Wink (まぼろしウインク)"" by AOP feat. AOP ZERO (eps 14-24)']","['#1 (conti.): (Hayamatsu (早松): eps 1, 3, 6, 8, 10, 12; Osomatsu (遅松): eps 2, 4, 7, 9, 11, 13)', '#1: ""Let&#039;s Go! Muttsu Go! ~Rokushoku no Niji~ (レッツゴー！ムッツゴー！～６色の虹～)"" by ROOTS66 Party with Matsunoke Rokukyoudai (ROOTS66 Party with 松野家６兄弟)', '#2: ""Iyami Ondo (イヤミ音頭)"" by Iyami (Kenichi Suzumura) (ep 5)', '#3: ""Otona÷6 x Kodomo x 6 (大人÷6×子供×6)"" by The Osomatsu-sans with Matsunoke Rokukyoudai (Theおそ松さんズwith松野家6兄弟) (eps 14-17, 19-25)']",23.0,2017.0
8630,7.230375491816158,Hidan no Aria,Aria the Scarlet Ammo,緋弾のアリア,Hidan no Aria,https://myanimelist.cdn-dena.com/images/anime/9/30095.jpg,TV,Light novel,12,Finished Airing,False,"Apr 15, 2011 to Jul 1, 2011","{'from': '2011-04-15', 'to': '2011-07-01'}",24 min. per ep.,PG-13 - Teens 13 or older,7.07,121550,3303.0,324,223899,839,Hidan no Aria adapts the first 3 novels of Chuugaku Akamatsu&#039;s light novel series of the same title.,Spring 2011,Unknown,"{'Adaptation': [{'mal_id': 12297, 'type': 'manga', 'url': 'https://myanimelist.net/manga/12297/Hidan_no_Aria', 'title': 'Hidan no Aria'}], 'Sequel': [{'mal_id': 10604, 'type': 'anime', 'url': 'https://myanimelist.net/anime/10604/Hidan_no_Aria_Special', 'title': 'Hidan no Aria Special'}], 'Side story': [{'mal_id': 28883, 'type': 'anime', 'url': 'https://myanimelist.net/anime/28883/Hidan_no_Aria_AA', 'title': 'Hidan no Aria AA'}]}","TBS, Magic Capsule, flying DOG",Funimation,J.C.Staff,"Action, Comedy, Romance, School","['""Scarlet Ballet"" by May&#039;n']","['""Camellia no Hitomi (カメリアの瞳)"" by Aiko Nakano']",24.0,2011.0
1469,7.230360320492903,Monster Farm: Enbanseki no Himitsu,Monster Rancher,モンスターファーム,,https://myanimelist.cdn-dena.com/images/anime/9/10870.jpg,TV,Game,48,Finished Airing,False,"Apr 17, 1999 to Mar 25, 2000","{'from': '1999-04-17', 'to': '2000-03-25'}",24 min. per ep.,PG-13 - Teens 13 or older,6.89,14357,3957.0,2235,27404,62,,Spring 1999,Saturdays at 07:30 (JST),"{'Adaptation': [{'mal_id': 18882, 'type': 'manga', 'url': 'https://myanimelist.net/manga/18882/Monster_Farm__Enbanseki_no_Himitsu', 'title': 'Monster Farm: Enbanseki no Himitsu'}], 'Sequel': [{'mal_id': 13201, 'type': 'anime', 'url': 'https://myanimelist.net/anime/13201/Monster_Farm__Legend_e_no_Michi', 'title': 'Monster Farm: Legend e no Michi'}], 'Spin-off': [{'mal_id': 15937, 'type': 'anime', 'url': 'https://myanimelist.net/anime/15937/Monster_Farm_5__Circus_Caravan_OVA_-_Kessei_Orcoro_Circus', 'title': 'Monster Farm 5: Circus Caravan OVA - Kessei!! Orcoro Circus'}]}",,"ADV Films, Discotek Media",TMS Entertainment,"Action, Adventure, Comedy, Fantasy","['#1: ""Kaze ga Soyogu Basho"" by Miho Komatsu (eps 1-28)', '#2: ""Picnic"" by Rumania Montevideo (eps 29-37)', '#3: ""Close to Your Heart"" by Rina Aiuchi (eps 38-48)']","['#1: ""Flame of Love"" by Sweet Velvet', '#2: ""Digital Musical Power"" by Rumania Montevideo (eps 15-36)', '#3: ""Wonderin&#039; Hands"" by 4D-JAM (eps 37-48)']",24.0,1999.0
11843,7.230359805884476,Danshi Koukousei no Nichijou,Daily Lives of High School Boys,男子高校生の日常,,https://myanimelist.cdn-dena.com/images/anime/3/33257.jpg,TV,Web manga,12,Finished Airing,False,"Jan 10, 2012 to Mar 27, 2012","{'from': '2012-01-10', 'to': '2012-03-27'}",24 min. per ep.,PG-13 - Teens 13 or older,8.34,190559,197.0,139,373647,8046,This entry also includes the eight pre-airings of about 5 minutes length which were distributed through Nico Nico Douga. These pre-airings were all eventually shown during the TV series&#039; run and are considered trailers by MAL.,Winter 2012,Tuesdays at 02:00 (JST),"{'Adaptation': [{'mal_id': 26144, 'type': 'manga', 'url': 'https://myanimelist.net/manga/26144/Danshi_Koukousei_no_Nichijou', 'title': 'Danshi Koukousei no Nichijou'}], 'Side story': [{'mal_id': 12893, 'type': 'anime', 'url': 'https://myanimelist.net/anime/12893/Danshi_Koukousei_no_Nichijou_Specials', 'title': 'Danshi Koukousei no Nichijou Specials'}]}","TV Tokyo, Square Enix, Trinity Sound, Happinet Pictures","NIS America, Inc.",Sunrise,"Slice of Life, Comedy, School","['#1: ""Shiny tale"" by Mix Speaker&#039;s,Inc. (eps 1 - 11)', '#2: ""Ohisama (おひさま)"" by Amesaki Annainin (雨先案内人) (ep 12)']","['#1: ""Bungaku Shoujo (文学少女)"" by ENA (ep 1)', '#2: ""Ohisama (おひさま)"" by Amesaki Annainin (雨先案内人) (eps 2-11)', '#3: ""Shiny tale"" by Mix Speaker&#039;s,Inc. (ep 12)']",24.0,2012.0
8536,7.230351613757631,Fortune Arterial: Akai Yakusoku,,FORTUNE ARTERIAL 赤い約束,,https://myanimelist.cdn-dena.com/images/anime/11/26876.jpg,TV,Visual novel,12,Finished Airing,False,"Oct 9, 2010 to Dec 25, 2010","{'from': '2010-10-09', 'to': '2010-12-25'}",24 min. per ep.,PG-13 - Teens 13 or older,6.84,46595,4143.0,996,84712,489,Preview airing on October 2nd. Regular airing started on October 9th.,Fall 2010,Unknown,"{'Adaptation': [{'mal_id': 6320, 'type': 'manga', 'url': 'https://myanimelist.net/manga/6320/Fortune_Arterial', 'title': 'Fortune Arterial'}], 'Sequel': [{'mal_id': 9347, 'type': 'anime', 'url': 'https://myanimelist.net/anime/9347/Fortune_Arterial__Akai_Yakusoku_-_Tadoritsuita_Basho', 'title': 'Fortune Arterial: Akai Yakusoku - Tadoritsuita Basho'}]}","NTT Docomo, AMG MUSIC",,"feel., Zexcs","Comedy, Romance, School, Supernatural, Vampire","['""絆-kizunairo-色"" by Lia (eps 1-11)']","['#1: ""I miss you"" by Veil (eps 1-11)', '#2: ""絆-kizunairo-色"" by Lia (ep 12)']",24.0,2010.0
71,7.230327462657684,Full Metal Panic!,Full Metal Panic!,フルメタル・パニック！,"FMP, Fullmetal Panic!",https://myanimelist.cdn-dena.com/images/anime/2/75259.jpg,TV,Light novel,24,Finished Airing,False,"Jan 8, 2002 to Jun 18, 2002","{'from': '2002-01-08', 'to': '2002-06-18'}",24 min. per ep.,R - 17+ (violence & profanity),7.75,167633,985.0,187,318335,3899,"Full Metal Panic! adapts the first 3 novels of Shoji Gatoh&#039;s light novel series of the same title, as well as content from the first 3 novels of the spin off series Full Metal Panic! Tanpenshuu. Episodes 14 to 17 are an anime original story.",Winter 2002,Tuesdays at 18:30 (JST),"{'Adaptation': [{'mal_id': 789, 'type': 'manga', 'url': 'https://myanimelist.net/manga/789/Full_Metal_Panic', 'title': 'Full Metal Panic!'}, {'mal_id': 10892, 'type': 'manga', 'url': 'https://myanimelist.net/manga/10892/Full_Metal_Panic', 'title': 'Full Metal Panic!'}, {'mal_id': 37371, 'type': 'manga', 'url': 'https://myanimelist.net/manga/37371/Full_Metal_Panic_Tanpenshuu', 'title': 'Full Metal Panic! Tanpenshuu'}], 'Side story': [{'mal_id': 72, 'type': 'anime', 'url': 'https://myanimelist.net/anime/72/Full_Metal_Panic_Fumoffu', 'title': 'Full Metal Panic? Fumoffu'}], 'Sequel': [{'mal_id': 73, 'type': 'anime', 'url': 'https://myanimelist.net/anime/73/Full_Metal_Panic_The_Second_Raid', 'title': 'Full Metal Panic! The Second Raid'}], 'Summary': [{'mal_id': 36342, 'type': 'anime', 'url': 'https://myanimelist.net/anime/36342/Full_Metal_Panic_Movie_1', 'title': 'Full Metal Panic! Movie 1'}, {'mal_id': 36343, 'type': 'anime', 'url': 'https://myanimelist.net/anime/36343/Full_Metal_Panic_Movie_2', 'title': 'Full Metal Panic! Movie 2'}, {'mal_id': 36344, 'type': 'anime', 'url': 'https://myanimelist.net/anime/36344/Full_Metal_Panic_Movie_3', 'title': 'Full Metal Panic! Movie 3'}]}",Kadokawa Shoten,"ADV Films, Funimation",Gonzo,"Action, Military, Sci-Fi, Comedy, Mecha","['""Tomorrow"" by Mikuni Shimokawa']","['""Karenai Hana"" by Mikuni Shimokawa']",24.0,2002.0
